EMPRESA,LINHA,NOME,ROTA
AUTO ÔNIBUS SANTA MARIA LTDA,38,PLANALTO/PRAIA DO MEIO/AV.06,RUA ALMINO AFONSO
AUTO ÔNIBUS SANTA MARIA LTDA,38,PLANALTO/PRAIA DO MEIO/AV.06,RUA PEREIRA SIMÕES
AUTO ÔNIBUS SANTA MARIA LTDA,38,PLANALTO/PRAIA DO MEIO/AV.06,RUA DO AREAL
AUTO ÔNIBUS SANTA MARIA LTDA,38,PLANALTO/PRAIA DO MEIO/AV.06,RUA PEDRO AFONSO
AUTO ÔNIBUS SANTA MARIA LTDA,38,PLANALTO/PRAIA DO MEIO/AV.06,RUA RODRIGUES DIAS
AUTO ÔNIBUS SANTA MARIA LTDA,38,PLANALTO/PRAIA DO MEIO/AV.06,RUA 25 DE DEZEMBRO
AUTO ÔNIBUS SANTA MARIA LTDA,38,PLANALTO/PRAIA DO MEIO/AV.06,AV. 25 DE DEZEMBRO
AUTO ÔNIBUS SANTA MARIA LTDA,38,PLANALTO/PRAIA DO MEIO/AV.06,TV. 25 DE DEZEMBRO
AUTO ÔNIBUS SANTA MARIA LTDA,38,PLANALTO/PRAIA DO MEIO/AV.06,RUA DO MOTOR
AUTO ÔNIBUS SANTA MARIA LTDA,38,PLANALTO/PRAIA DO MEIO/AV.06,LADEIRA DO SOL
AUTO ÔNIBUS SANTA MARIA LTDA,38,PLANALTO/PRAIA DO MEIO/AV.06,AV. PRESIDENTE CAFÉ FILHO
AUTO ÔNIBUS SANTA MARIA LTDA,38,PLANALTO/PRAIA DO MEIO/AV.06,PRAÇA DOS HEROIS
AUTO ÔNIBUS SANTA MARIA LTDA,38,PLANALTO/PRAIA DO MEIO/AV.06,RUA 25 DE DEZEMBRO
AUTO ÔNIBUS SANTA MARIA LTDA,38,PLANALTO/PRAIA DO MEIO/AV.06,RUA RODRIGUES DIAS
AUTO ÔNIBUS SANTA MARIA LTDA,38,PLANALTO/PRAIA DO MEIO/AV.06,RUA PEDRO AFONSO
AUTO ÔNIBUS SANTA MARIA LTDA,38,PLANALTO/PRAIA DO MEIO/AV.06,RUA BELO HORIZONTE
AUTO ÔNIBUS SANTA MARIA LTDA,38,PLANALTO/PRAIA DO MEIO/AV.06,RUA FERREIRA ITAJUBA
AUTO ÔNIBUS SANTA MARIA LTDA,38,PLANALTO/PRAIA DO MEIO/AV.06,RUA SÃO JOÃO DE DEUS
AUTO ÔNIBUS SANTA MARIA LTDA,38,PLANALTO/PRAIA DO MEIO/AV.06,R JANUARIO CICCO
AUTO ÔNIBUS SANTA MARIA LTDA,38,PLANALTO/PRAIA DO MEIO/AV.06,AV. DUQUE DE CAXIAS
AUTO ÔNIBUS SANTA MARIA LTDA,38,PLANALTO/PRAIA DO MEIO/AV.06,PRAÇA AUGUSTO SEVERO  (LARGO DA RIBEIRA)
AUTO ÔNIBUS SANTA MARIA LTDA,38,PLANALTO/PRAIA DO MEIO/AV.06,AV. CÂMARA CASCUDO
AUTO ÔNIBUS SANTA MARIA LTDA,38,PLANALTO/PRAIA DO MEIO/AV.06,RUA PADRE JOÃO MANOEL
AUTO ÔNIBUS SANTA MARIA LTDA,38,PLANALTO/PRAIA DO MEIO/AV.06,PRAÇA JOÃO TIBÚRCIO
AUTO ÔNIBUS SANTA MARIA LTDA,38,PLANALTO/PRAIA DO MEIO/AV.06,RUA PADRE PINTO
AUTO ÔNIBUS SANTA MARIA LTDA,38,PLANALTO/PRAIA DO MEIO/AV.06,RUA MERMOZ
AUTO ÔNIBUS SANTA MARIA LTDA,38,PLANALTO/PRAIA DO MEIO/AV.06,RUA CORONEL JOSE BERNARDO
AUTO ÔNIBUS SANTA MARIA LTDA,38,PLANALTO/PRAIA DO MEIO/AV.06,RUA FONSECA E SILVA
AUTO ÔNIBUS SANTA MARIA LTDA,38,PLANALTO/PRAIA DO MEIO/AV.06,RUA AMARO BARRETO
AUTO ÔNIBUS SANTA MARIA LTDA,38,PLANALTO/PRAIA DO MEIO/AV.06,AV. PRESIDENTE BANDEIRA
AUTO ÔNIBUS SANTA MARIA LTDA,38,PLANALTO/PRAIA DO MEIO/AV.06,AV. INTERVENTOR MÁRIO CAMARA
AUTO ÔNIBUS SANTA MARIA LTDA,38,PLANALTO/PRAIA DO MEIO/AV.06,AV. JERÔNIMO CÂMARA
AUTO ÔNIBUS SANTA MARIA LTDA,38,PLANALTO/PRAIA DO MEIO/AV.06,AV. CORONEL ESTEVAM
AUTO ÔNIBUS SANTA MARIA LTDA,38,PLANALTO/PRAIA DO MEIO/AV.06,AV. CAPITAO-MOR GOUVEIA
AUTO ÔNIBUS SANTA MARIA LTDA,38,PLANALTO/PRAIA DO MEIO/AV.06,AV. RIO GRANDE DO SUL
AUTO ÔNIBUS SANTA MARIA LTDA,38,PLANALTO/PRAIA DO MEIO/AV.06,RUA PARAIBA
AUTO ÔNIBUS SANTA MARIA LTDA,38,PLANALTO/PRAIA DO MEIO/AV.06,AV. RIO GRANDE DO NORTE
AUTO ÔNIBUS SANTA MARIA LTDA,38,PLANALTO/PRAIA DO MEIO/AV.06,RUA SOLANGE NUNES DO NASCIMENTO
AUTO ÔNIBUS SANTA MARIA LTDA,38,PLANALTO/PRAIA DO MEIO/AV.06,RUA BELA VISTA
AUTO ÔNIBUS SANTA MARIA LTDA,38,PLANALTO/PRAIA DO MEIO/AV.06,RUA  OESTE
AUTO ÔNIBUS SANTA MARIA LTDA,38,PLANALTO/PRAIA DO MEIO/AV.06,RUA ANTONIO FREIRE DE LEMOS
AUTO ÔNIBUS SANTA MARIA LTDA,38,PLANALTO/PRAIA DO MEIO/AV.06,R PARACATI
AUTO ÔNIBUS SANTA MARIA LTDA,38,PLANALTO/PRAIA DO MEIO/AV.06,RUA RAINHA DO MAR
AUTO ÔNIBUS SANTA MARIA LTDA,38,PLANALTO/PRAIA DO MEIO/AV.06,AV. ENGº JOÃO HÉLIO
AUTO ÔNIBUS SANTA MARIA LTDA,38,PLANALTO/PRAIA DO MEIO/AV.06,R MIRA MANGUE
AUTO ÔNIBUS SANTA MARIA LTDA,38,PLANALTO/PRAIA DO MEIO/AV.06,RUA MONTEREY
AUTO ÔNIBUS SANTA MARIA LTDA,38,PLANALTO/PRAIA DO MEIO/AV.06,RUA AGRESTINA
AUTO ÔNIBUS SANTA MARIA LTDA,38,PLANALTO/PRAIA DO MEIO/AV.06,RUA. ENG.JOÃO HÉLIO (Terminal)
AUTO ÔNIBUS SANTA MARIA LTDA,24,PLANALTO/RIBEIRA VIA PRUDENTE DE MORAIS,AV. MIRAMANGUE (Terminal)
AUTO ÔNIBUS SANTA MARIA LTDA,24,PLANALTO/RIBEIRA VIA PRUDENTE DE MORAIS,RUA MONTE REI
AUTO ÔNIBUS SANTA MARIA LTDA,24,PLANALTO/RIBEIRA VIA PRUDENTE DE MORAIS,RUA SERRA DA JUREMA
AUTO ÔNIBUS SANTA MARIA LTDA,24,PLANALTO/RIBEIRA VIA PRUDENTE DE MORAIS,RUA RIO SANHOÁ
AUTO ÔNIBUS SANTA MARIA LTDA,24,PLANALTO/RIBEIRA VIA PRUDENTE DE MORAIS,AV. DOS XAVANTES
AUTO ÔNIBUS SANTA MARIA LTDA,24,PLANALTO/RIBEIRA VIA PRUDENTE DE MORAIS,RUA ESCRITOR ALCEU AMOROSO LIMA
AUTO ÔNIBUS SANTA MARIA LTDA,24,PLANALTO/RIBEIRA VIA PRUDENTE DE MORAIS,RUA PORTO ITAPOANA
AUTO ÔNIBUS SANTA MARIA LTDA,24,PLANALTO/RIBEIRA VIA PRUDENTE DE MORAIS,RUA PINTOR PEDRO AMERICO
AUTO ÔNIBUS SANTA MARIA LTDA,24,PLANALTO/RIBEIRA VIA PRUDENTE DE MORAIS,RUA DEPUTADO MARCILIO FURTADO
AUTO ÔNIBUS SANTA MARIA LTDA,24,PLANALTO/RIBEIRA VIA PRUDENTE DE MORAIS,RUA ENGENHEIRO JOAQUIM CARDOSO
AUTO ÔNIBUS SANTA MARIA LTDA,24,PLANALTO/RIBEIRA VIA PRUDENTE DE MORAIS,AV. DOS XAVANTES
AUTO ÔNIBUS SANTA MARIA LTDA,24,PLANALTO/RIBEIRA VIA PRUDENTE DE MORAIS,RUA RIO PARANAPANEMA
AUTO ÔNIBUS SANTA MARIA LTDA,24,PLANALTO/RIBEIRA VIA PRUDENTE DE MORAIS,RUA RIO TAMANDUATEI
AUTO ÔNIBUS SANTA MARIA LTDA,24,PLANALTO/RIBEIRA VIA PRUDENTE DE MORAIS,RUA RIO GRAMAME
AUTO ÔNIBUS SANTA MARIA LTDA,24,PLANALTO/RIBEIRA VIA PRUDENTE DE MORAIS,AV. DOS XAVANTES
AUTO ÔNIBUS SANTA MARIA LTDA,24,PLANALTO/RIBEIRA VIA PRUDENTE DE MORAIS,AV. PRUDENTE DE MORAIS
AUTO ÔNIBUS SANTA MARIA LTDA,24,PLANALTO/RIBEIRA VIA PRUDENTE DE MORAIS,AV. NILO PEÇANHA
AUTO ÔNIBUS SANTA MARIA LTDA,24,PLANALTO/RIBEIRA VIA PRUDENTE DE MORAIS,RUA GENERAL CORDEIRO DE FARIAS
AUTO ÔNIBUS SANTA MARIA LTDA,24,PLANALTO/RIBEIRA VIA PRUDENTE DE MORAIS,AV. TAVARES DE LIRA
AUTO ÔNIBUS SANTA MARIA LTDA,24,PLANALTO/RIBEIRA VIA PRUDENTE DE MORAIS,AV. DUQUE DE CAXIAS
AUTO ÔNIBUS SANTA MARIA LTDA,24,PLANALTO/RIBEIRA VIA PRUDENTE DE MORAIS,PRAÇA AUGUSTO SEVERO  (LARGO DA RIBEIRA)
AUTO ÔNIBUS SANTA MARIA LTDA,24,PLANALTO/RIBEIRA VIA PRUDENTE DE MORAIS,AV. CÂMARA CASCUDO
AUTO ÔNIBUS SANTA MARIA LTDA,24,PLANALTO/RIBEIRA VIA PRUDENTE DE MORAIS,RUA PADRE JOÃO MANUEL
AUTO ÔNIBUS SANTA MARIA LTDA,24,PLANALTO/RIBEIRA VIA PRUDENTE DE MORAIS,RUA DOM PEDRO I
AUTO ÔNIBUS SANTA MARIA LTDA,24,PLANALTO/RIBEIRA VIA PRUDENTE DE MORAIS,RUA ULISSES CALDAS
AUTO ÔNIBUS SANTA MARIA LTDA,24,PLANALTO/RIBEIRA VIA PRUDENTE DE MORAIS,RUA MOSSORÓ
AUTO ÔNIBUS SANTA MARIA LTDA,24,PLANALTO/RIBEIRA VIA PRUDENTE DE MORAIS,AV. PRUDENTE DE MORAIS
AUTO ÔNIBUS SANTA MARIA LTDA,24,PLANALTO/RIBEIRA VIA PRUDENTE DE MORAIS,AV. DOS XAVANTES
AUTO ÔNIBUS SANTA MARIA LTDA,24,PLANALTO/RIBEIRA VIA PRUDENTE DE MORAIS,RUA ENGENHEIRO JOAQUIM CARDOSO
AUTO ÔNIBUS SANTA MARIA LTDA,24,PLANALTO/RIBEIRA VIA PRUDENTE DE MORAIS,RUA DEPUTADO MARCILIO FURTADO
AUTO ÔNIBUS SANTA MARIA LTDA,24,PLANALTO/RIBEIRA VIA PRUDENTE DE MORAIS,RUA PINTOR PEDRO AMERICO
AUTO ÔNIBUS SANTA MARIA LTDA,24,PLANALTO/RIBEIRA VIA PRUDENTE DE MORAIS,RUA RIANOPOLIS
AUTO ÔNIBUS SANTA MARIA LTDA,24,PLANALTO/RIBEIRA VIA PRUDENTE DE MORAIS,RUA POETA ALVARENGA PEIXOTO
AUTO ÔNIBUS SANTA MARIA LTDA,24,PLANALTO/RIBEIRA VIA PRUDENTE DE MORAIS,AV. DOS XAVANTES
AUTO ÔNIBUS SANTA MARIA LTDA,24,PLANALTO/RIBEIRA VIA PRUDENTE DE MORAIS,RUA RIO TATUAPÉ
AUTO ÔNIBUS SANTA MARIA LTDA,24,PLANALTO/RIBEIRA VIA PRUDENTE DE MORAIS,RUA RIO TAMANDUATEI
AUTO ÔNIBUS SANTA MARIA LTDA,24,PLANALTO/RIBEIRA VIA PRUDENTE DE MORAIS,RUA SERRA DA JUREMA
AUTO ÔNIBUS SANTA MARIA LTDA,24,PLANALTO/RIBEIRA VIA PRUDENTE DE MORAIS,R MONTE REI
AUTO ÔNIBUS SANTA MARIA LTDA,24,PLANALTO/RIBEIRA VIA PRUDENTE DE MORAIS,AV. MIRAMANGUE (Terminal)
AUTO ÔNIBUS SANTA MARIA LTDA,34,CIDADE NOVA/RIBEIRA / VIA AVENIDA 06,RUA PADRE CICERO (Terminal)
AUTO ÔNIBUS SANTA MARIA LTDA,34,CIDADE NOVA/RIBEIRA / VIA AVENIDA 06,RUA SANTO AMARO
AUTO ÔNIBUS SANTA MARIA LTDA,34,CIDADE NOVA/RIBEIRA / VIA AVENIDA 06,RUA BELA VISTA
AUTO ÔNIBUS SANTA MARIA LTDA,34,CIDADE NOVA/RIBEIRA / VIA AVENIDA 06,RUA SOLANGE NUNES DO NASCIMENTO
AUTO ÔNIBUS SANTA MARIA LTDA,34,CIDADE NOVA/RIBEIRA / VIA AVENIDA 06,AV. RIO GRANDE DO NORTE
AUTO ÔNIBUS SANTA MARIA LTDA,34,CIDADE NOVA/RIBEIRA / VIA AVENIDA 06,RUA PARAIBA
AUTO ÔNIBUS SANTA MARIA LTDA,34,CIDADE NOVA/RIBEIRA / VIA AVENIDA 06,RUA  AREIAS
AUTO ÔNIBUS SANTA MARIA LTDA,34,CIDADE NOVA/RIBEIRA / VIA AVENIDA 06,RUA  CAMPINA GRANDE
AUTO ÔNIBUS SANTA MARIA LTDA,34,CIDADE NOVA/RIBEIRA / VIA AVENIDA 06,RUA  CAJAZEIRAS
AUTO ÔNIBUS SANTA MARIA LTDA,34,CIDADE NOVA/RIBEIRA / VIA AVENIDA 06,AV. CAPITAO-MOR GOUVEIA
AUTO ÔNIBUS SANTA MARIA LTDA,34,CIDADE NOVA/RIBEIRA / VIA AVENIDA 06,AV. INTERVENTOR MÁRIO CAMARA
AUTO ÔNIBUS SANTA MARIA LTDA,34,CIDADE NOVA/RIBEIRA / VIA AVENIDA 06,RUA DOS CANINDÉS
AUTO ÔNIBUS SANTA MARIA LTDA,34,CIDADE NOVA/RIBEIRA / VIA AVENIDA 06,AV. PRESIDENTE BANDEIRA
AUTO ÔNIBUS SANTA MARIA LTDA,34,CIDADE NOVA/RIBEIRA / VIA AVENIDA 06,AV. CORONEL ESTEVAM
AUTO ÔNIBUS SANTA MARIA LTDA,34,CIDADE NOVA/RIBEIRA / VIA AVENIDA 06,RUA CORONEL JOSE BERNARDO
AUTO ÔNIBUS SANTA MARIA LTDA,34,CIDADE NOVA/RIBEIRA / VIA AVENIDA 06,PRAÇA ALMIRANTE TAMANDARÉ
AUTO ÔNIBUS SANTA MARIA LTDA,34,CIDADE NOVA/RIBEIRA / VIA AVENIDA 06,PRAÇA CARLOS GOMES
AUTO ÔNIBUS SANTA MARIA LTDA,34,CIDADE NOVA/RIBEIRA / VIA AVENIDA 06,AV. RIO BRANCO
AUTO ÔNIBUS SANTA MARIA LTDA,34,CIDADE NOVA/RIBEIRA / VIA AVENIDA 06,RUA SACHET
AUTO ÔNIBUS SANTA MARIA LTDA,34,CIDADE NOVA/RIBEIRA / VIA AVENIDA 06,AV. DUQUE DE CAXIAS
AUTO ÔNIBUS SANTA MARIA LTDA,34,CIDADE NOVA/RIBEIRA / VIA AVENIDA 06,AV. CÂMARA CASCUDO
AUTO ÔNIBUS SANTA MARIA LTDA,34,CIDADE NOVA/RIBEIRA / VIA AVENIDA 06,RUA PADRE JOÃO MANOEL
AUTO ÔNIBUS SANTA MARIA LTDA,34,CIDADE NOVA/RIBEIRA / VIA AVENIDA 06,PRAÇA JOÃO TIBÚRCIO
AUTO ÔNIBUS SANTA MARIA LTDA,34,CIDADE NOVA/RIBEIRA / VIA AVENIDA 06,RUA PADRE PINTO
AUTO ÔNIBUS SANTA MARIA LTDA,34,CIDADE NOVA/RIBEIRA / VIA AVENIDA 06,RUA MERMOZ
AUTO ÔNIBUS SANTA MARIA LTDA,34,CIDADE NOVA/RIBEIRA / VIA AVENIDA 06,RUA CORONEL JOSE BERNARDO
AUTO ÔNIBUS SANTA MARIA LTDA,34,CIDADE NOVA/RIBEIRA / VIA AVENIDA 06,RUA FONSECA E SILVA
AUTO ÔNIBUS SANTA MARIA LTDA,34,CIDADE NOVA/RIBEIRA / VIA AVENIDA 06,RUA AMARO BARRETO
AUTO ÔNIBUS SANTA MARIA LTDA,34,CIDADE NOVA/RIBEIRA / VIA AVENIDA 06,AV. PRESIDENTE BANDEIRA
AUTO ÔNIBUS SANTA MARIA LTDA,34,CIDADE NOVA/RIBEIRA / VIA AVENIDA 06,RUA DOS CANINDÉS
AUTO ÔNIBUS SANTA MARIA LTDA,34,CIDADE NOVA/RIBEIRA / VIA AVENIDA 06,AV. INTERVENTOR MÁRIO CAMARA
AUTO ÔNIBUS SANTA MARIA LTDA,34,CIDADE NOVA/RIBEIRA / VIA AVENIDA 06,AV. CORONEL ESTEVAM
AUTO ÔNIBUS SANTA MARIA LTDA,34,CIDADE NOVA/RIBEIRA / VIA AVENIDA 06,AV. CAPITAO-MOR GOUVEIA
AUTO ÔNIBUS SANTA MARIA LTDA,34,CIDADE NOVA/RIBEIRA / VIA AVENIDA 06,AV. RIO GRANDE DO SUL
AUTO ÔNIBUS SANTA MARIA LTDA,34,CIDADE NOVA/RIBEIRA / VIA AVENIDA 06,RUA PARAIBA
AUTO ÔNIBUS SANTA MARIA LTDA,34,CIDADE NOVA/RIBEIRA / VIA AVENIDA 06,AV. RIO GRANDE DO NORTE
AUTO ÔNIBUS SANTA MARIA LTDA,34,CIDADE NOVA/RIBEIRA / VIA AVENIDA 06,RUA SOLANGE NUNES DO NASCIMENTO
AUTO ÔNIBUS SANTA MARIA LTDA,34,CIDADE NOVA/RIBEIRA / VIA AVENIDA 06,RUA BELA VISTA
AUTO ÔNIBUS SANTA MARIA LTDA,34,CIDADE NOVA/RIBEIRA / VIA AVENIDA 06,RUA PRESIDENTE KENNEDY
AUTO ÔNIBUS SANTA MARIA LTDA,34,CIDADE NOVA/RIBEIRA / VIA AVENIDA 06,RUA PADRE CICERO (Terminal)
AUTO ÔNIBUS SANTA MARIA LTDA,39,CIDADE NOVA/RIBEIRA TIROL,RUA PADRE CICERO (Terminal)
AUTO ÔNIBUS SANTA MARIA LTDA,39,CIDADE NOVA/RIBEIRA TIROL,RUA SANTO AMARO
AUTO ÔNIBUS SANTA MARIA LTDA,39,CIDADE NOVA/RIBEIRA TIROL,RUA BELA VISTA
AUTO ÔNIBUS SANTA MARIA LTDA,39,CIDADE NOVA/RIBEIRA TIROL,RUA SOLANGE NUNES DO NASCIMENTO
AUTO ÔNIBUS SANTA MARIA LTDA,39,CIDADE NOVA/RIBEIRA TIROL,AV. RIO GRANDE DO NORTE
AUTO ÔNIBUS SANTA MARIA LTDA,39,CIDADE NOVA/RIBEIRA TIROL,RUA PARAIBA
AUTO ÔNIBUS SANTA MARIA LTDA,39,CIDADE NOVA/RIBEIRA TIROL,RUA  AREIAS
AUTO ÔNIBUS SANTA MARIA LTDA,39,CIDADE NOVA/RIBEIRA TIROL,RUA  CAMPINA GRANDE
AUTO ÔNIBUS SANTA MARIA LTDA,39,CIDADE NOVA/RIBEIRA TIROL,RUA  CAJAZEIRAS
AUTO ÔNIBUS SANTA MARIA LTDA,39,CIDADE NOVA/RIBEIRA TIROL,AV. CAPITAO-MOR GOUVEIA
AUTO ÔNIBUS SANTA MARIA LTDA,39,CIDADE NOVA/RIBEIRA TIROL,AV. PRUDENTE DE MORAIS
AUTO ÔNIBUS SANTA MARIA LTDA,39,CIDADE NOVA/RIBEIRA TIROL,AV LIMA E SILVA
AUTO ÔNIBUS SANTA MARIA LTDA,39,CIDADE NOVA/RIBEIRA TIROL,AV. SENADOR SALGADO FILHO (BR 101)
AUTO ÔNIBUS SANTA MARIA LTDA,39,CIDADE NOVA/RIBEIRA TIROL,TUNEL DO CAMPUS
AUTO ÔNIBUS SANTA MARIA LTDA,39,CIDADE NOVA/RIBEIRA TIROL,AV. SENADOR SALGADO FILHO
AUTO ÔNIBUS SANTA MARIA LTDA,39,CIDADE NOVA/RIBEIRA TIROL,AV. HERMES DA FONSECA
AUTO ÔNIBUS SANTA MARIA LTDA,39,CIDADE NOVA/RIBEIRA TIROL,RUA CORONEL JOAQUIM MANOEL
AUTO ÔNIBUS SANTA MARIA LTDA,39,CIDADE NOVA/RIBEIRA TIROL,AV. GENERAL. GUSTAVO CORDEIRO DE FARIAS
AUTO ÔNIBUS SANTA MARIA LTDA,39,CIDADE NOVA/RIBEIRA TIROL,AV. TAVARES DE LIRA
AUTO ÔNIBUS SANTA MARIA LTDA,39,CIDADE NOVA/RIBEIRA TIROL,AV. DUQUE DE CAXIAS
AUTO ÔNIBUS SANTA MARIA LTDA,39,CIDADE NOVA/RIBEIRA TIROL,PRAÇA AUGUSTO SEVERO  (LARGO DA RIBEIRA)
AUTO ÔNIBUS SANTA MARIA LTDA,39,CIDADE NOVA/RIBEIRA TIROL,RUA  JUVINO BARRETO
AUTO ÔNIBUS SANTA MARIA LTDA,39,CIDADE NOVA/RIBEIRA TIROL,RUA POTENGI
AUTO ÔNIBUS SANTA MARIA LTDA,39,CIDADE NOVA/RIBEIRA TIROL,AV. HERMES DA FONSECA
AUTO ÔNIBUS SANTA MARIA LTDA,39,CIDADE NOVA/RIBEIRA TIROL,AV. SENADOR SALGADO FILHO (BR 101)
AUTO ÔNIBUS SANTA MARIA LTDA,39,CIDADE NOVA/RIBEIRA TIROL,AV LIMA E SILVA
AUTO ÔNIBUS SANTA MARIA LTDA,39,CIDADE NOVA/RIBEIRA TIROL,AV. PRUDENTE DE MORAIS
AUTO ÔNIBUS SANTA MARIA LTDA,39,CIDADE NOVA/RIBEIRA TIROL,AV. JERÔNIMO CÂMARA
AUTO ÔNIBUS SANTA MARIA LTDA,39,CIDADE NOVA/RIBEIRA TIROL,RUA DOS CAICOS
AUTO ÔNIBUS SANTA MARIA LTDA,39,CIDADE NOVA/RIBEIRA TIROL,AV. CORONEL ESTEVAM
AUTO ÔNIBUS SANTA MARIA LTDA,39,CIDADE NOVA/RIBEIRA TIROL,AV. CAPITAO-MOR GOUVEIA
AUTO ÔNIBUS SANTA MARIA LTDA,39,CIDADE NOVA/RIBEIRA TIROL,AV. RIO GRANDE DO SUL
AUTO ÔNIBUS SANTA MARIA LTDA,39,CIDADE NOVA/RIBEIRA TIROL,RUA PARAIBA
AUTO ÔNIBUS SANTA MARIA LTDA,39,CIDADE NOVA/RIBEIRA TIROL,AV. RIO GRANDE DO NORTE
AUTO ÔNIBUS SANTA MARIA LTDA,39,CIDADE NOVA/RIBEIRA TIROL,RUA SOLANGE NUNES DO NASCIMENTO
AUTO ÔNIBUS SANTA MARIA LTDA,39,CIDADE NOVA/RIBEIRA TIROL,RUA BELA VISTA
AUTO ÔNIBUS SANTA MARIA LTDA,39,CIDADE NOVA/RIBEIRA TIROL,RUA PRESIDENTE KENNEDY
AUTO ÔNIBUS SANTA MARIA LTDA,39,CIDADE NOVA/RIBEIRA TIROL,RUA PADRE CICERO (Terminal)
AUTO ÔNIBUS SANTA MARIA LTDA,48,SANTOS REIS/ NOVA DESCOBERTA/ ALECRIM / VIA CAMPUS,AV. PRESIDENTE CAFÉ FILHO (Terminal)
AUTO ÔNIBUS SANTA MARIA LTDA,48,SANTOS REIS/ NOVA DESCOBERTA/ ALECRIM / VIA CAMPUS,PRACA WILSON MIRANDA
AUTO ÔNIBUS SANTA MARIA LTDA,48,SANTOS REIS/ NOVA DESCOBERTA/ ALECRIM / VIA CAMPUS,RUA JOAO CARLOS
AUTO ÔNIBUS SANTA MARIA LTDA,48,SANTOS REIS/ NOVA DESCOBERTA/ ALECRIM / VIA CAMPUS,RUA CORONEL FLAMINIO
AUTO ÔNIBUS SANTA MARIA LTDA,48,SANTOS REIS/ NOVA DESCOBERTA/ ALECRIM / VIA CAMPUS,RUA SÃO JOÃO DE DEUS
AUTO ÔNIBUS SANTA MARIA LTDA,48,SANTOS REIS/ NOVA DESCOBERTA/ ALECRIM / VIA CAMPUS,AV ENGENHEIRO HILDEBRANDO DE GOIS
AUTO ÔNIBUS SANTA MARIA LTDA,48,SANTOS REIS/ NOVA DESCOBERTA/ ALECRIM / VIA CAMPUS,AV. JANUARIO CICCO
AUTO ÔNIBUS SANTA MARIA LTDA,48,SANTOS REIS/ NOVA DESCOBERTA/ ALECRIM / VIA CAMPUS,AV. DUQUE DE CAXIAS
AUTO ÔNIBUS SANTA MARIA LTDA,48,SANTOS REIS/ NOVA DESCOBERTA/ ALECRIM / VIA CAMPUS,AV. CÂMARA CASCUDO
AUTO ÔNIBUS SANTA MARIA LTDA,48,SANTOS REIS/ NOVA DESCOBERTA/ ALECRIM / VIA CAMPUS,RUA PADRE JOÃO MANOEL
AUTO ÔNIBUS SANTA MARIA LTDA,48,SANTOS REIS/ NOVA DESCOBERTA/ ALECRIM / VIA CAMPUS,PRAÇA JOÃO TIBÚRCIO
AUTO ÔNIBUS SANTA MARIA LTDA,48,SANTOS REIS/ NOVA DESCOBERTA/ ALECRIM / VIA CAMPUS,RUA PADRE PINTO
AUTO ÔNIBUS SANTA MARIA LTDA,48,SANTOS REIS/ NOVA DESCOBERTA/ ALECRIM / VIA CAMPUS,RUA MERMOZ
AUTO ÔNIBUS SANTA MARIA LTDA,48,SANTOS REIS/ NOVA DESCOBERTA/ ALECRIM / VIA CAMPUS,RUA CORONEL JOSE BERNARDO
AUTO ÔNIBUS SANTA MARIA LTDA,48,SANTOS REIS/ NOVA DESCOBERTA/ ALECRIM / VIA CAMPUS,RUA FONSECA E SILVA
AUTO ÔNIBUS SANTA MARIA LTDA,48,SANTOS REIS/ NOVA DESCOBERTA/ ALECRIM / VIA CAMPUS,RUA AMARO BARRETO
AUTO ÔNIBUS SANTA MARIA LTDA,48,SANTOS REIS/ NOVA DESCOBERTA/ ALECRIM / VIA CAMPUS,AV. PRESIDENTE BANDEIRA
AUTO ÔNIBUS SANTA MARIA LTDA,48,SANTOS REIS/ NOVA DESCOBERTA/ ALECRIM / VIA CAMPUS,RUA SÃO JOSÉ
AUTO ÔNIBUS SANTA MARIA LTDA,48,SANTOS REIS/ NOVA DESCOBERTA/ ALECRIM / VIA CAMPUS,AV. BERNARDO VIEIRA
AUTO ÔNIBUS SANTA MARIA LTDA,48,SANTOS REIS/ NOVA DESCOBERTA/ ALECRIM / VIA CAMPUS,AV XAVIER DA SILVEIRA
AUTO ÔNIBUS SANTA MARIA LTDA,48,SANTOS REIS/ NOVA DESCOBERTA/ ALECRIM / VIA CAMPUS,RUA DA SAUDADE
AUTO ÔNIBUS SANTA MARIA LTDA,48,SANTOS REIS/ NOVA DESCOBERTA/ ALECRIM / VIA CAMPUS,AV. DJALMA MARANHÃO
AUTO ÔNIBUS SANTA MARIA LTDA,48,SANTOS REIS/ NOVA DESCOBERTA/ ALECRIM / VIA CAMPUS,ANEL VIÁRIO DO CAMPUS
AUTO ÔNIBUS SANTA MARIA LTDA,48,SANTOS REIS/ NOVA DESCOBERTA/ ALECRIM / VIA CAMPUS,RUA SANTOS DUMONT
AUTO ÔNIBUS SANTA MARIA LTDA,66,PONTA NEGRA/ CIDADE DA ESPERANÇA / VIA BOM PASTOR,RUA MANOEL CORINGA DE MELO (Terminal)
AUTO ÔNIBUS SANTA MARIA LTDA,66,PONTA NEGRA/ CIDADE DA ESPERANÇA / VIA BOM PASTOR,RUA LUIZ ESTEVAM
AUTO ÔNIBUS SANTA MARIA LTDA,66,PONTA NEGRA/ CIDADE DA ESPERANÇA / VIA BOM PASTOR,RUA VEREADOR MANOEL SATIRO
